City,Location,Date,PM2.5,PM10,NO2,NO,NOx,SO2,CO,Ozone,Temp,CO2,Latitude,Longitude
Delhi,Sirifort  Delhi - CPCB ,26-09-2024 00:00,28.55,87.78,20.17,35.55,55.77,37.37,0.55,29.33,,,28.5702,77.2161
Delhi,Sirifort  Delhi - CPCB ,27-09-2024 00:00,19.15,76.14,22.59,32.36,54.91,32.71,0.41,42.37,,,28.5702,77.2161
Delhi,Sirifort  Delhi - CPCB ,28-09-2024 00:00,24.57,82.11,22.76,37.24,60,32.72,0.42,43.07,,,28.5702,77.2161
Delhi,Sirifort  Delhi - CPCB ,29-09-2024 00:00,29.47,80.42,22.69,37.25,59.94,32.89,0.59,41.67,,,28.5702,77.2161
Delhi,Sirifort  Delhi - CPCB ,30-09-2024 00:00,59.12,137.91,22.5,32.94,55.48,33.77,0.58,43.3,,,28.5702,77.2161
Delhi,Sonia Vihar  Delhi - DPCC ,01-08-2024 00:00,16.2,53.88,4.38,29.68,19.34,3.41,0.88,35.48,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,02-08-2024 00:00,56.33,91.08,4.35,27.69,18.26,4.65,1,28.42,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,03-08-2024 00:00,28.79,87.17,3.61,24.71,16.07,4.25,0.73,28.63,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,04-08-2024 00:00,24.54,75.08,3.35,20.92,13.83,5.34,0.7,28.03,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,05-08-2024 00:00,28.46,78.58,2.87,21.6,13.78,4.96,0.82,29.89,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,06-08-2024 00:00,21.67,71.62,3.7,22.28,14.86,3.53,0.65,30.51,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,07-08-2024 00:00,20.23,65.19,4.7,26.73,18.05,3.5,0.76,23.44,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,08-08-2024 00:00,30.62,73.42,4.53,25.03,16.99,3.74,0.72,26.6,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,09-08-2024 00:00,32.83,67.71,5.43,25.61,18.03,3.67,0.86,23.92,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,10-08-2024 00:00,47.05,89.42,10.65,29.63,24.44,3.22,1.01,20.31,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,11-08-2024 00:00,37.79,68.08,5.26,24.15,17.12,3.15,0.61,21.14,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,12-08-2024 00:00,30.96,60.62,2.86,19.83,12.85,1.92,0.84,21.7,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,13-08-2024 00:00,31.88,70.79,15.11,26.11,26.17,2.84,1.07,21.04,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,14-08-2024 00:00,51.71,114.58,9.48,25.25,20.93,2.84,0.98,21.66,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,15-08-2024 00:00,39.21,79.71,3.76,22.67,15.08,2.91,0.7,21.97,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,16-08-2024 00:00,26.58,80.79,5.42,23.12,16.67,3.06,0.81,22.94,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,17-08-2024 00:00,35.88,88.29,9.62,22.65,19.82,3.35,0.99,26.78,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,18-08-2024 00:00,30.17,86.67,11.1,21.08,20.23,3.71,0.99,20.49,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,19-08-2024 00:00,31.62,95.29,31.01,19.15,35.34,3.99,1.3,18.3,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,20-08-2024 00:00,19.95,71.53,12.58,24.53,23.28,3.39,1.04,20.2,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,21-08-2024 00:00,32.68,104.17,20.84,29.15,32.45,4.07,1.02,27.6,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,22-08-2024 00:00,29.81,117.68,12.22,28.16,24.9,3.85,0.91,21.23,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,23-08-2024 00:00,26.29,64.93,3.7,22.27,14.81,3.35,1.21,40.87,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,24-08-2024 00:00,56.34,92.71,4.24,20.46,14.41,2.52,1.09,40.6,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,25-08-2024 00:00,43.21,85.58,3.12,19.82,13.06,3.44,0.99,36.25,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,26-08-2024 00:00,36.42,87.25,3.29,22.22,14.49,3.02,0.88,41.19,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,27-08-2024 00:00,25.68,83.68,3.66,21.5,14.39,3.64,0.78,37.43,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,28-08-2024 00:00,27.83,71.17,5.66,24.66,17.68,4.06,0.96,50.76,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,29-08-2024 00:00,38.4,79.04,9.61,29.38,23.45,3.5,1.17,34.7,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,30-08-2024 00:00,89.18,158.6,13.37,30.13,26.9,4.01,1.26,39.22,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,31-08-2024 00:00,41.12,89.38,4.14,18.78,13.47,2.9,0.81,36.73,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,01-09-2024 00:00,44.82,86.13,2.29,14.93,9.82,1.86,0.87,49.43,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,02-09-2024 00:00,36.88,100.71,3.53,23.07,15.14,3.53,0.92,44.71,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,03-09-2024 00:00,52.08,108.29,4.51,20.92,14.86,3.05,0.87,44.1,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,04-09-2024 00:00,24.48,55.92,12.07,24.57,22.89,3.27,0.95,24.93,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,05-09-2024 00:00,44.17,106.12,10.83,29.23,24.35,3.79,0.96,33.19,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,06-09-2024 00:00,41.77,119.67,16.47,27.89,28.22,3.04,1.14,28.16,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,07-09-2024 00:00,37.71,85.25,4.2,24.55,16.47,4.09,0.86,25.56,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,08-09-2024 00:00,55.02,106.56,9.63,20.59,18.79,2.62,0.93,24.35,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,09-09-2024 00:00,41.77,72.13,13.05,18.72,21.11,2.87,1.03,42.87,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,10-09-2024 00:00,41.49,83.91,8.21,21.97,18.32,4.3,0.96,44.5,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,11-09-2024 00:00,29.71,65.04,7.92,19.76,16.96,3.35,0.89,38.61,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,12-09-2024 00:00,13.68,28.43,2.68,13.18,9.21,3.01,0.68,25.68,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,13-09-2024 00:00,16.9,31.89,2.98,23.06,14.75,2.96,0.79,27.69,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,14-09-2024 00:00,33.58,84.88,4.09,22.2,15.14,3.96,0.62,31.7,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,15-09-2024 00:00,38.59,128,9.16,21.28,18.76,3,0.78,33.2,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,16-09-2024 00:00,46.29,166.08,10.72,19.98,19.47,4.58,0.95,39.0,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,17-09-2024 00:00,63.33,187.17,23.72,24.46,32.29,4.24,1.14,38.06,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,18-09-2024 00:00,48.38,89.17,6.31,20.31,15.92,2.91,0.78,37.56,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,19-09-2024 00:00,42.17,90.25,11.4,21.51,20.84,3.64,1.15,40.94,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,20-09-2024 00:00,39.88,152.79,41.89,27.78,48.83,4.55,1.3,31.1,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,21-09-2024 00:00,50.62,165.96,30.03,28.69,39.66,4.25,1.36,43.46,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,22-09-2024 00:00,84.33,163.92,25.17,21.66,31.95,3.88,1.14,45.33,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,23-09-2024 00:00,93.54,160.83,5.08,21.18,15.39,4.37,1.08,45.98,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,24-09-2024 00:00,112,184.33,6.73,23.33,17.89,3.89,1.25,52.17,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,25-09-2024 00:00,114.75,211.21,13.89,29.99,27.11,3.34,1.28,47.81,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,26-09-2024 00:00,35.35,98.3,4.02,23.34,15.69,3.85,0.82,41.12,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,27-09-2024 00:00,16.88,82.92,3.56,21.51,14.31,5.27,0.78,52.1,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,28-09-2024 00:00,20.67,68.29,4.8,22.19,15.7,10.1,0.79,51.12,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,29-09-2024 00:00,29.88,77.67,7.57,20.92,17.38,5.01,0.92,45.5,,,28.7234,77.29
Delhi,Sonia Vihar  Delhi - DPCC ,30-09-2024 00:00,78.15,134.56,10.26,20.57,19.28,3.94,1.05,43.23,,,28.7234,77.29
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,01-08-2024 00:00,11.16,35.57,9.84,17.6,17.28,14.56,1.15,38.04,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,02-08-2024 00:00,20.31,59.47,12.02,21.4,21.16,15.45,1.32,41.17,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,03-08-2024 00:00,19.27,61.15,6.16,16.36,13.71,13.42,1.11,32.99,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,04-08-2024 00:00,14.79,53.17,6.11,16.92,13.97,14.91,0.97,32.94,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,05-08-2024 00:00,17.28,49.58,4.44,13.21,10.63,15.19,1.02,29.51,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,06-08-2024 00:00,15.11,48.53,5.76,14.62,12.46,14.33,1,31.87,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,07-08-2024 00:00,14.27,39.21,7.67,17.2,15.38,14.64,1.03,38.39,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,08-08-2024 00:00,14.24,41.03,8.29,16.02,15.26,15.52,1.09,33.65,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,09-08-2024 00:00,18.34,46.07,7.55,17.46,15.43,14.08,1.04,14.3,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,10-08-2024 00:00,22.48,59.17,12.71,18.48,20.16,14.58,1.27,14.77,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,11-08-2024 00:00,17.02,42.53,10.97,16.63,17.76,14.39,1.07,14.63,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,12-08-2024 00:00,17.94,45.69,12.58,24.84,23.44,14.07,1.27,14.67,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,13-08-2024 00:00,13.86,40.08,15.15,18.13,21.96,14.9,1.21,14.81,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,14-08-2024 00:00,22.12,65.49,16,17.61,22.38,15.72,1.22,15.29,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,15-08-2024 00:00,19.84,54.39,9.04,12.22,13.85,14.5,1.05,14.91,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,16-08-2024 00:00,14.56,47.87,12.62,16.52,19.06,14.1,1.17,14.84,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,17-08-2024 00:00,18.9,60.11,15.77,18.66,22.75,14.13,1.19,17.17,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,18-08-2024 00:00,21.52,64.53,9.52,12.38,14.33,14.32,1.06,16.04,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,19-08-2024 00:00,20.12,61.81,11.94,13.3,16.78,14.32,1.03,16.02,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,20-08-2024 00:00,19.39,51.61,10.52,49.19,34.08,12.86,1.04,14.39,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,21-08-2024 00:00,25.65,72.38,20.42,87.72,61.77,14.89,0.94,27.66,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,22-08-2024 00:00,22.38,70.26,8.12,15.6,14.9,15.39,0.99,24.92,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,23-08-2024 00:00,21.06,60.91,12.38,24.64,23.17,16.25,1.28,19.55,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,24-08-2024 00:00,43.88,92.65,32.51,24.68,38.88,15.66,1.48,54.74,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,25-08-2024 00:00,20.27,59.02,8.97,19.46,17.64,14.23,1.12,23.47,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,26-08-2024 00:00,26.56,55.44,7.85,30.99,22.64,14.28,1.01,19.8,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,27-08-2024 00:00,17.34,36.62,12.63,17.24,19.44,13.57,1.1,17.02,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,28-08-2024 00:00,16.17,45.6,17.19,22.87,26.16,14.86,1.38,34.44,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,29-08-2024 00:00,19.2,46.57,30.23,16.1,33.05,14.08,1.44,17.04,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,30-08-2024 00:00,31.88,78.08,36.09,13.7,36.45,13.72,1.34,22.17,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,31-08-2024 00:00,31.06,83.93,8.77,14.26,14.72,14.04,1.13,36.32,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,01-09-2024 00:00,31.83,79.36,11.32,10.4,14.74,13.34,1.18,68.04,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,02-09-2024 00:00,25.26,73.89,9.78,19.03,18.07,14.47,1.17,87.9,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,03-09-2024 00:00,27.59,81.41,9.35,17.66,16.99,14.01,1.11,78.42,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,04-09-2024 00:00,15.62,51.37,16.41,20.49,24.24,13,1.17,21.36,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,05-09-2024 00:00,23.56,68.66,22.2,19.1,28.2,14.24,1.14,11.97,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,06-09-2024 00:00,18.36,62.16,12.92,17.08,19.59,14.77,1.1,8.92,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,07-09-2024 00:00,17.32,64.02,8.35,24.45,19.8,14.22,1.11,11.98,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,08-09-2024 00:00,31.29,80.96,14.86,24.78,25.26,13.79,1.33,10.14,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,09-09-2024 00:00,31.03,88.98,16.26,20.47,24.11,14.75,1.26,14.42,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,10-09-2024 00:00,35.75,102.18,21.18,20.47,28.1,14.31,1.27,16.32,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,11-09-2024 00:00,24.48,75.74,21.58,21.24,28.84,13.83,1.29,17.6,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,12-09-2024 00:00,12.93,39.53,6.22,17.01,14.11,15.09,1.06,11.38,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,13-09-2024 00:00,11.57,27.71,5.01,26.59,16.69,13.57,0.95,10.53,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,14-09-2024 00:00,28.3,70.58,10.37,16.15,17.02,14.21,1.02,8.48,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,15-09-2024 00:00,38.51,104.91,11.86,9.86,14.89,13.46,1.04,10.4,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,16-09-2024 00:00,42.65,115.64,13.96,8.1,15.65,13.61,1.11,13.2,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,17-09-2024 00:00,52.73,127.68,12.89,13.48,17.57,13.8,1.18,17.52,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,18-09-2024 00:00,30.51,73.22,19.46,24.33,28.74,13.99,1.26,11.52,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,19-09-2024 00:00,21.54,54.89,16.13,19.73,23.6,13.18,1.15,12.29,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,20-09-2024 00:00,24.04,68.42,27.11,11.14,27.82,16.82,1.16,12.61,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,21-09-2024 00:00,25.4,71.99,13.75,11.41,17.25,16.81,1.17,15.01,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,22-09-2024 00:00,44.21,113.26,11.91,12.68,16.44,18.18,1.23,20.62,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,23-09-2024 00:00,52.11,126.63,9.82,13.99,15.22,18.37,1.27,21.45,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,24-09-2024 00:00,55.8,150.06,14.35,14.51,19.38,19.02,1.35,24.04,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,25-09-2024 00:00,50.3,136,13.72,17.57,20.5,18.13,1.27,13.73,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,26-09-2024 00:00,20.72,66.28,7.77,17.17,15.45,18.92,1.06,11.83,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,27-09-2024 00:00,12.46,52.54,6.03,15.36,13.08,20.07,0.91,11.78,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,28-09-2024 00:00,18.08,58.83,6.56,18.08,14.95,22.02,1.01,17.24,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,29-09-2024 00:00,18.41,60.07,13.37,18.4,20.66,21.96,1.05,18.87,,,28.572,77.2046
Delhi,Sri Aurobindo Marg  Delhi - DPCC ,30-09-2024 00:00,39.46,111.12,10.01,14.09,15.63,21.6,1.05,19.93,,,28.572,77.2046
Delhi,Vivek Vihar  Delhi - DPCC ,01-08-2024 00:00,16.5,25.44,11.6,23.89,22.14,5.13,1.09,22.12,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,02-08-2024 00:00,34.34,60.8,13.74,24.9,24.32,5.69,1.29,9.22,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,03-08-2024 00:00,21.02,49.44,12.67,21.88,21.94,4.62,1.03,10.08,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,04-08-2024 00:00,17.61,52.14,12.39,18.32,19.88,8.76,1.02,13.6,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,05-08-2024 00:00,19.03,53.94,12.96,19.36,20.59,6.64,1.01,7.42,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,06-08-2024 00:00,11.11,34.47,12.24,17.39,19.04,6.21,1.02,9.02,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,07-08-2024 00:00,16.33,39.23,17.13,25.2,26.43,5.23,1.09,6.48,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,08-08-2024 00:00,20.77,49.35,13.74,24.11,23.99,7.14,1.06,6.5,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,09-08-2024 00:00,22.27,44.09,15.66,21.93,24.41,5.68,1.21,5.37,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,10-08-2024 00:00,32.49,67.57,12.18,23.19,21.55,5.53,1.23,5.19,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,11-08-2024 00:00,31.56,50.96,18.87,27.56,29.88,5.55,1.26,4.93,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,12-08-2024 00:00,24.96,54.62,15.52,25.13,25.86,4.76,1.26,5.05,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,13-08-2024 00:00,23.76,45.2,20.67,31.28,32.86,5.62,1.24,6.35,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,14-08-2024 00:00,29.83,72.96,15.78,29.93,27.7,5.38,1.24,6.56,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,15-08-2024 00:00,25.03,49,16.7,23.23,25.41,6.03,1.16,5.02,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,16-08-2024 00:00,20.59,53.69,13.25,19.23,20.42,5.81,1.1,7.99,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,17-08-2024 00:00,32.16,74.77,7.58,19.37,16.47,7.84,1.39,17.6,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,18-08-2024 00:00,27.3,75.86,8.42,15.82,14.91,5.79,1.29,14.09,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,19-08-2024 00:00,26.58,68.86,17.43,25.8,26,5.4,1.42,13.34,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,20-08-2024 00:00,15.62,41.47,9.39,15.68,15.9,5.85,1.28,15.44,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,21-08-2024 00:00,23.48,60.88,11.28,18.53,19.03,7.63,1.18,22.62,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,22-08-2024 00:00,21.85,69.6,8.75,15.85,15.11,7.81,1.2,16.45,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,23-08-2024 00:00,35.87,67.79,9.7,20.88,17.75,6.97,1.27,23.28,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,24-08-2024 00:00,50.81,97.97,10.22,22.11,20,8.36,0,22.13,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,25-08-2024 00:00,21.36,46.31,8.59,12.11,12.46,7.5,,25.25,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,26-08-2024 00:00,28.73,54.8,7.92,14.74,13.49,16.3,,42.02,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,27-08-2024 00:00,18.06,45.79,7.98,10.8,12.24,10.4,0,26.2,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,28-08-2024 00:00,22.15,44.93,8.56,14.52,14.69,10.02,0.68,18.25,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,29-08-2024 00:00,27.61,57.51,12.26,18.58,19.85,9.38,2.4,22.8,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,30-08-2024 00:00,50.28,100.68,17.49,30.12,30.24,10.75,2.04,19.65,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,31-08-2024 00:00,38.04,82.27,8.48,15.04,14.89,7.34,1.47,8.72,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,01-09-2024 00:00,45.22,86.39,6.24,10.01,10.4,10.27,1.55,9.91,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,02-09-2024 00:00,29.17,58.61,7.19,12.08,12.27,17.02,1.32,16.65,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,03-09-2024 00:00,36.75,72.66,7.35,14.66,13.78,20.07,1.54,21.63,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,04-09-2024 00:00,25.93,45.76,11.96,26.56,23.85,9.69,1.56,15.43,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,05-09-2024 00:00,45.41,77.84,9.66,22.78,19.98,10.21,1.83,22.29,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,06-09-2024 00:00,33.49,66.68,19.97,21.8,27.83,14.93,1.58,31.36,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,07-09-2024 00:00,31.33,59.02,20.64,30.35,32.93,12.28,1.8,26.85,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,08-09-2024 00:00,58.2,103.41,20.44,28.76,31.92,4.41,1.93,,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,09-09-2024 00:00,47.68,85.84,21.31,29.29,32.89,4.14,2.01,12.78,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,10-09-2024 00:00,41.09,72.43,19.82,31.33,32.78,3.64,1.83,20.67,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,11-09-2024 00:00,41.81,82.73,20.69,28.69,32.08,4.03,1.99,12.07,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,12-09-2024 00:00,30.37,41.36,14.66,15.03,19.92,3.77,1.57,11.67,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,13-09-2024 00:00,22.13,36.42,13.68,18.82,21.13,4.08,1.79,10.96,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,14-09-2024 00:00,29.87,72.27,11.77,12.78,16.37,4.02,1.5,15.4,,,28.6661,77.3089
Delhi,Vivek Vihar  Delhi - DPCC ,15-09-2024 00:00,48.78,155.56,13.22,12.98,16.05,4.63,1.4,10.32,,,28.6661,77.3089
